target,species,genus,family,order,class,phylum,kingdom,domain,ref
Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOPPEtn(a1-5)[Kdo(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-3)GalNAc(b1-4)Gal(a1-4)NeuNAc(a2-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Rha(b1-4)]GlcNAc(b1-4)GalA(a1-3)Man(a1-3)GlcNAc(b1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-3)GlcNAc(b1-2)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)LDManHep,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAcOAcOLac(b1-2)Rha(a1-2)Rha(a1-2)Gal(a1-3)GlcNAc(b1-3)GlcNAcOAcOLac,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
QuiNAc(b1-2)[D-Rha(a1-3)]Man(a1-4)Gal(b1-3)GlcNAc(a1-3)QuiNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Galf(b1-3)[Gal(a1-2)]Gal(a1-3)Galf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(a1-2)Glc(a1-2)Glc(a1-2)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOPPEtn(a1-3)LDManHepOPPEtn(a1-5)[Gal(a1-7)Kdo(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-3)Gal(b1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalOPyr(b1-4)GlcA(b1-3)Gal(b1-4)[Fuc(a1-3)Glc(b1-4)]Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-3)Man(a1-2)Man(a1-2)Man(a1-2)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
ManOMe(a1-2)Man(a1-2)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)Man(a1-3)GlcNAc(a1-2)[Glc(b1-3)Gal(a1-3)]Man(b1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcOSA(a1-4)GlcOSN(b1-4)GlcOSA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalNAc(a1-4)Gal(b1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fuc(a1-3)]Man(b1-3)Man(a1-3)Fuc(a1-3)GalNAc(b1-4)ManOAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(a1-3)[GlcNAc(b1-2)]Man(b1-4)Man(b1-3)GlcNAc(b1-4)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(a1-2)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOPPEtn(a1-5)[Kdo(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Fuc(a1-3)GlcNAc(a1-4)GlcA(a1-3)Fuc(a1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Xluf(b2-3)D-Fuc(a1-3)Xluf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-2)Gal(a1-2)[Glc(a1-3)]Glc(a1-3)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Gal(b1-4)]Gal(b1-4)[GlcNAc(b1-2)]Glc(b1-3)GalNAc(b1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalOAcOPGro(a1-4)GalOAcOPGro(a1-5)GalfOAcOPGro(a1-5)GalfOAcGro,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHepOPPEtn(a1-5)Kdo(a2-7)[KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Kdo(a2-4)Kdo(a2-4)[LDManHep(a1-5)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalNAc(b1-2)Man(a1-3)Fuc(a1-3)GalNAc(a1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
D-RhaN(a1-3)Fuc(a1-4)Glc(b1-3)GalN(b1-4)[Glc(a1-2)]Glc(a1-2)[GlcN(a1-3)]Gal(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)Man(a1-2)Man(a1-3)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
8eLegNAcNAc(a2-6)Gal(a1-3)FucNAc(a1-3)GlcNAc(a1-4)8eLegNAcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Fuc(a1-3)GlcNAc(b1-4)GlcNAc(b1-3)Ery-onic,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Kdo(b2-3)Rha(a1-2)Rha(a1-5)Kdo(b2-3)Rha(a1-2)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
FucOAc(a1-2)Gal(b1-3)GalNAc(a1-3)GalNAc(a1-2)FucOAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
NeuNAc(a2-3)FucNAm(a1-3)GlcNAc(b1-4)NeuNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcOPN(b1-6)GlcOPN,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(b1-3)FucNAc(a1-3)[Glc(b1-4)]GlcNAc(b1-6)Gal(a1-4)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOAcA(a1-2)]Gal(a1-3)[Glc(b1-4)]FucNAc(a1-3)GlcNAc(a1-3)Gal,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-2)Gal(a1-2)[Glc(b1-3)]Glc(a1-3)Glc(a1-3)LDManHep,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcA(b1-4)GlcNAc(b1-4)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAcN,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcNAc(b1-6)GlcNAc-ol,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[RhaOAc(a1-3)][Glc(b1-6)]ManNAc(b1-4)GalA(a1-3)GlcNAc(b1-4)ManNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Kdo(a2-4)Kdo(a2-6)GlcN(b1-6)GlcOPN,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-3)[Fuc(a1-4)]GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Kdo(a2-4)Kdo(a2-4)Kdo(a2-6)GlcOPN(b1-6)GlcOPN,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-4)GlcA(a1-3)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-2)D-FucNAc(b1-3)GlcNAc(a1-3)Thre-onic,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-3)Gal(b1-4)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
FucNAc(a1-3)GlcNAc(b1-4)[Rha(a1-3)][Glc(b1-6)]Glc(a1-3)FucNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(b1-3)Man(a1-3)Fuc(a1-3)GalNAc(b1-4)ManOAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalNAc(a1-3)GalNAc(b1-4)[Glc(a1-6)]Glc(a1-3)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-7)LDManHep(a1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-4)[GlcNAc(b1-3)]Gal(a1-3)[Glc(a1-6)]GlcNAc(a1-3)Rha(a1-6)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GlcNAc(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Galf(b1-6)Glc(a1-3)Rha(a1-3)GlcNAc(a1-2)Galf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-4)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)[Rha(a1-5)]KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
FucNAc(a1-4)GlcOAcOP(a1-4)Glc(a1-3)FucNAc(a1-3)GlcNAc(a1-3)FucNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-3)[Glc(b1-6)]Glc(a1-3)RhaOAc(a1-3)GlcNAc(b1-7)LDManHep(a1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHepOPPEtn(a1-3)LDManHepOPPEtn(a1-5)Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
QuiNAc(a1-3)RhaOAc(a1-4)GalOAc(b1-3)GalNAc(a1-4)QuiNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-3)LDManHepOP(a1-5)Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-3)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-3)LDManHep(a1-3)LDManHep(a1-5)Kdo(a2-8)[KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(b1-3)[GalOPyr(a1-4)]Gal(a1-3)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(b1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(a1-2)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-5)Kdo(a2-8)[KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
NeuNAc(a2-9)NeuNAc(a2-8)NeuNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(b1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc(a1-3)GlcNAc(b1-2)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-4)[GlcNAc(b1-3)]Gal(a1-3)GlcNAc(a1-2)Rha(a1-6)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-2)Gal(a1-2)[Glc(b1-3)]Glc(a1-3)Glc(a1-3)[LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOPPEtn(a1-5)[Kdo(a2-4)KdoOPPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOPPEtn(a1-5)[Kdo(a2-4)KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
KdoOAc(b2-3)Rha(a1-2)Rha(a1-5)KdoOAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
L-QuiNAc(a1-3)GlcNAc(a1-3)QuiNAlaButGro,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-3)Rha(a1-3)[Glc(a1-2)]Rha(a1-3)GlcNAcOAc(b1-2)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(b1-4)GlcA(b1-3)L-QuiNAc(a1-3)GlcNAc(a1-2)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Galf(b1-3)GalNAc(b1-3)[NeuNAc(a2-6)]Gal(b1-6)Galf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[4dAraHex(b1-3)]GalNAc(b1-4)GalNAc(a1-4)GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Ribf(b1-8)Kdof(b2-3)Ribf,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[Fruf(b2-3)]GlcA(b1-4)GalNAc(b1-4)GlcA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(a1-6)[Gal(b1-3)]GalNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-4)GlcNAc(b1-6)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
QuiNFo(b1-4)GalNAcAN(a1-4)GalNAcAN(a1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-3)LDManHepOPPEtn(a1-5)Kdo(a2-7)[KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-7)[Glc(a1-3)]LDManHepOPOMe,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-4)GlcNAcOLac(b1-4)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(a1-6)Glc(a1-2)Fru,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcOSA(a1-4)GlcNAcOS(b1-4)GlcOSA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
ManOPOMe(a1-2)Man(a1-3)Man(a1-3)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-6)Glc(a1-2)Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[GlcA(b1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)[KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(a1-7)LDManHep(a1-7)[Glc(a1-3)]LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Kdo(a2-8)Kdo(a2-4)Kdo(a2-6)GlcN(b1-6)GlcN-ol,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
RhaNAc(b1-3)[GlcNAc(b1-4)]GlcNAc(b1-3)Thre-onic,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcAThr(b1-3)Rha(a1-3)GlcAThr,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
LDManHep(a1-3)LDManHepOPPEtn(a1-5)Kdo(a2-8)[KdoOPEtn(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcOPGroA(a1-4)Gal(b1-4)Glc(b1-3)GlcNAc(b1-4)GlcOPGroA,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-2)[GlcOLac(a1-3)]Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(a1-7)LDManHep(a1-7)[Glc(a1-3)]LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)]Kdo(a2-6)GlcNAc(b1-6)GlcNAc-ol,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalNAcOPGro(b1-3)Gal(a1-4)Gal(b1-3)GalNAc(b1-4)GalNAcOPGro,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-3)Fuc(a1-3)GlcNAc(b1-2)[D-6dTal(a1-3)]Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Fuc(b1-2)Gal(a1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-2)GalOPyr(b1-4)Man(b1-4)Gal(a1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-2)Glc(b1-3)GlcNAc(b1-3)Glc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-3)GlcNAc(a1-2)Rha(a1-2)Rha(a1-2)Rha,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcASer(b1-3)Rha(a1-3)GlcASer,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
FrufOAc(b2-3)Fruf(b1-2)FrufOAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GlcNAc(b1-3)[ManNAc(b1-2)]Rha(a1-2)Rha(a1-2)Gal(a1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
[GalOPyr(b1-4)GlcA(b1-3)Gal(b1-4)]Fuc(b1-4)FucOAc(a1-3)Glc(b1-3)Fuc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
GalOPGro(a1-4)GalOPGro(a1-5)GalfOPGro(a1-5)GalfGro,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Glc(a1-2)Glc(a1-2)[GlcN(a1-3)]Gal(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHep(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Rha(a1-3)Rha(a1-2)Gal(a1-3)GlcNAc,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
Man(b1-4)Man(a1-3)GlcNAc(b1-4)GlcNAc(b1-4)Man,Escherichia_coli,Escherichia,Enterobacteriaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,Bacteria,
