motif,pred
Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.184
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)Glc(b1-4)GlcNAc,0.254
Gal(a1-6)Gal(a1-6)Gal(b1-6)[Glc(a1-2)Glc(b1-3)]Galf(b1-3)Glc(b1-6)Galf(b1-6)Galf(b1-4)Gal,0.022
Gal(a1-6)Gal(bond)Fuc(a1-2)Gal(b1-3)GlcNAc,-0.108
Neu5Ac(a2-3)Gal6S(b1-4)[Fuc(a1-3)]GlcNAc,-0.162
GalA(b1-7)LDManHep(a1-7)[HexN(a1-4)GalA(a1-3)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo,0.098
Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc1N,-0.192
D-Fuc(a1-3)GlcNAc(b1-3)Rha1Gro,0.173
Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc,0.11
Glc(b1-4)[Rha(a1-6)Glc(b1-6)Glc(b1-3)GlcA(b1-2)ManOAc(a1-3)]Glc(b1-4)Glc,0.105
Tyv(bond)GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(bond)[Tyv(bond)GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(bond)]Man(bond)[Tyv(bond)GalNAc(b1-4)[Fuc(a1-3)]GlcNAc(bond)Man(bond)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.117
GlcNAc(a1-4)[Glc(b1-3)]GalNAc(a1-3)GlcNAc(b1-2)Glc(b1-2)D-FucNBut(b1-6)GlcNAc,0.063
Fuc(a1-2)Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc,0.008
[Glc(a1-2)]Galf(b1-6)Galf,-0.328
Rha3Ac(a1-3)GlcNAc(b1-4)Rha3Ac,0.252
Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[ManOS(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.19
Man(a1-4)Rha(b1-3)Gal(b1-4)[GlcNAc(a1-2)]Glc(a1-2)Gal(a1-3)[Gal(a1-6)]Glc(a1-3)LDManHepOPEtn(a1-3)LDManHepOPEtn(a1-5)Kdo,0.019
Fuc(a1-2)[Gal(a1-4)]Gal(b1-3)[Fuc(a1-2)]Gal,-0.213
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,0.252
Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-2)Man(bond)[Gal(b1-4)GlcNAc(b1-2)Man(bond)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.236
Glc(b1-2)Rha(a1-6)Glc(a1-4)[Glc(a1-6)Glc(b1-3)]GalNAla(a1-3)LDManHepOCm(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo,-0.572
L-GulNAcA6Gly(a1-2)1dEry-ol,-0.241
Xyl(b1-2)Gal,-0.494
Gal(b1-3)[HexNAc(bond)]HexNAc(bond)[Neu5Ac(a2-6)]GalNAc,-0.082
[D-FucNAc(a1-4)]Gal(b1-4)Glc(a1-4)GalNAc(a1-3)GalNAc(b1-3)Gal,0.218
[Fuc(a1-3)]Man(b1-3)Man(a1-3)Fuc(a1-3)GlcNAc(b1-4)Man,0.609
Gal4Pyr(b1-3)Gal,-0.066
GalA(a1-4)GalA(a1-4)GalA-ol,0.177
Man(a1-3)Gal(b1-3)[Sug(a1-6)Glc(a1-4)]GalNAc(a1-2)Man,0.097
Man(a1-2)[Man(a1-6)]Man(a1-6)[Man(a1-2)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-2)]Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.057
GlcN1Pam(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcOS,-0.227
L-GulNAcA(a1-4)GlcNAcOAc(b1-3)[D-FucNBut(a1-4)]Gal(a1-4)L-GulNAcA,0.347
Neu5Ac(a2-8)Neu5Gc(a2-6)Gal(b1-4)Glc,-0.037
Araf(a1-3)Xyl(b1-4)Xyl(b1-4)[Araf(a1-3)]Xyl(b1-4)[Araf(a1-3)]Xyl(b1-4)Xyl,0.024
[GalNAcA(a1-4)GalNAc(a1-4)]GalNAcA(a1-3)QuiNAcNBut(b1-3)GalNAcA,0.27
GalAOMe(bond)GalA(bond)GalAOMe(bond)GalAOMe,0.126
Neu5Ac(a2-6)GlcNAc(b1-3)Gal(b1-4)Glc,-0.082
Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)Glc(a1-2)Fruf,-0.092
GalNAc(a1-3)GalNAc(b1-4)Rha(a1-3)GalNAc,-0.196
GalA6N(a1-6)[GlcN(a1-4)]Glc,0.021
GlcA(bond)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.313
GalNAc(b1-4)GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.139
Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man,-0.263
Glc(a1-3)Rha(a1-3)Glc(b1-3)[Gal4Pyr(a1-2)]Rha(a1-3)Rha(a1-3)Rha(a1-2)Glc,-0.122
Gal(a1-3)Glc(b1-4)Glc6Ac(a1-4)GalNAc(b1-2)Rha(a1-2)Gal,0.054
Rha(a1-4)GalNAcAOAcN(a1-4)GalNFoAN(a1-3)QuiNAc(b1-3)Rha,0.445
Rha(a1-4)Glc(b1-4)Glc,-0.068
Gal(b1-3)Gal(a1-3)Galf(b1-3)Gal(a1-3)Galf(b1-3)Gal,-0.084
Gal(b1-3)GlcNAc(b1-4)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.019
Glc(b1-4)Xyl(b1-4)[GlcAOLac(b1-6)]Glc(b1-4)Gal,-0.0
Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.03
GlcNAc3Me(a1-2)Galf(a1-2)Gal-ol,-0.168
Galf2Ac(b1-3)Gal(a1-2)Rib5P-ol(5-3)Galf(b1-3)Gal(b1-3)Galf2Ac,0.054
[Glc(b1-6)Glc(b1-6)]GalPGro(a1-3)GalPGro,-0.041
Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)][Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-6)]GalNAc,-0.086
Rha(a1-2)Rha(a1-3)Rha2Ac(a1-3)[Glc(a1-4)]GlcNAc(b1-2)Rha,-0.055
[Fruf(b2-2)]GalOAcOP(a1-3)GalOAcOP,-0.027
Glc(b1-2)Glc(a1-1)[Glc(b1-2)]Glc,-0.519
LDManHep(a1-2)DDManHep(a1-2)L-4dThrHexA4en(b1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[AraN(b1-8)][Ko(a2-4)]Kdo,-0.1
Glc(b1-2)[Xyl(b1-4)]Glc,-0.61
GlcNAcOPCho(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.113
Man(bond)Man(bond)[Man(bond)]Man(a1-3)[Man(bond)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.278
QuiNAcPGro(b3-3)[GlcNAc(b1-2)]Gal(b1-3)GlcNAc(b1-3)QuiNAcPGro,-0.193
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)]GalNAc,-0.031
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc-ol,0.006
Neu(a2-8)Neu(a2-8)Neu,-1.344
[Glc(b1-4)]RibOP-ol(1-5)RibOP-ol,-0.07
Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal4Ac6Ac(b1-2)Xyl(a1-6)]Glc(b1-4)Glc,0.069
Xyl(a1-6)Glc(b1-4)[Ara(a1-2)Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Ara(a1-2)Xyl(a1-6)]Glc(b1-4)Glc,0.105
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc,-0.246
Araf(a1-2)[Araf(a1-3)][Xyl(b1-4)]Xyl(b1-4)Xyl,0.017
D-Rha(b1-3)D-Rha(a1-3)D-Rha(a1-2)D-Rha(a1-2)D-Rha(a1-2)D-Rha,-0.161
Neu5Gc(a2-8)Neu5Gc(a2-6)GalNAc,-0.483
GlcNAc(b1-2)ManOS(a1-6)Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.132
Fru(b2-1)[Gal(a1-6)Glc(a1-6)]Glc,-0.045
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.002
Glc(a1-5)[Kdo(a2-4)]Kdo,0.023
ManNAc1P(a1-6)ManNAc1P(a1-6)ManNAc1P,0.024
LDManHepOPEtn(a1-5)[Kdo(a2-4)]Kdo,-0.032
Pau3Me7Vl(a1-3)D-All6Ac,0.105
Araf(a1-2)Man(a1-2)Man(a1-6)[Man(a1-2)]Man,0.04
[Glc(a1-6)]Gal(a1-6)[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal,0.226
Glc(a1-4)[GlcNAc(b1-3)]Gal(a1-3)[Glc(a1-6)]GlcNAc(a1-3)Rha(a1-6)Glc,0.075
Man4Ac6Ac(b1-5)Rib-ol,-0.15
Gal(b1-3)GalNAc(a1-4)Gal(b1-3)GalNAc,0.058
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,0.055
ManOP(a1-3)Man(a1-3)Man(a1-2)ManN,-0.107
GalNAcAN(a1-4)GalNFoA(a1-3)QuiNAc(a1-3)Rha(a1-4)GalNAcAN,0.402
[Qui4NBut(a1-4)GlcA(a1-3)]Man(b1-4)Glc(b1-3)GlcNAc(b1-4)Man,0.258
[Man(a1-3)Man(a1-2)Man(a1-2)]Man(a1-6)[Man(a1-3)Man(a1-2)Man(a1-2)]Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.224
Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,0.174
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.299
QuiNAc(b1-4)[QuiNAc(a1-2)]QuiNAc(b1-4)QuiNAc,-0.166
GlcNAc(a1-4)GlcA(a1-2)[GlcNAc(a1-4)]GlcA(a1-2)Gal(b1-6)[Rha(a1-2)Man(a1-2)]Man,-0.232
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)GalNAc,0.093
Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.093
GlcNAc(b1-4)Man(a1-3)[Man(a1-3)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.224
GalA(a1-2)Rha,-0.251
Glc6AcNMeOCm(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[FucOMe1Pam(a1-6)]GlcNAc,0.064
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,-0.051
[Tyv(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,0.184
Fuc(bond)HexNAc(bond)Gal(bond)[Fuc(bond)]GlcNAc(b1-6)[Fuc(bond)HexNAc(bond)Gal(b1-3)]GalNAc,-0.243
Rha(a1-4)Rib5P-ol(5-2)Gal(a1-3)Glc(a1-3)Rha,0.126
FucNAc(a1-3)D-FucNAc(b1-2)Glc(b1-3)FucNAc,0.48
Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc-ol,-0.271
Rha(a1-2)Rha(a1-3)Rha(b1-4)Rha,0.13
Xyl(b1-2)[Man(a1-6)][Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAcN,-0.271
LDManHep(a1-2)LDManHep(a1-3)LDManHep(a1-6)Kdo,0.344
L-QuiNAc(a1-3)QuiNAc(b1-4)[Fuc(a1-2)GalA(b1-3)GlcNAcOPEtn(b1-3)]Gal(a1-4)L-QuiNAc,-0.001
Neu5Ac(a2-6)Gal,0.009
Fru(b2-6)Fruf(a1-2)Glc,-0.483
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-4)][GlcNAc(b1-2)[GlcNAc(b1-4)][GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.173
Glc(b1-3)Glc6Ac(b1-3)[Glc(b1-2)]Glc6Ac1Fer(a1-2)FrufOBz1Fer,-0.836
Leg5Fo7Ac(a2-4)GlcA2S(b1-2)Man(a1-4)GlcA(b1-4)Glc,0.079
"Rha(a1-3)Rha(a1-2)Gal(a1-3)2,5-Anhydro-Man",-0.144
Man(a1-3)[Man(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc-ol,-0.256
Man6PEtn(a1-2)Man6PEtn(a1-6)ManOPEtn(a1-4)GlcN,0.102
Man(a1-2)[Gal(a1-3)]Man,-0.056
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.033
LegNAcNBut(b2-6)GlcNAc(a1-3)FucNAc(a1-3)GlcNAc(a1-4)LegNAcNBut,0.02
LDManHep(a1-4)Kdo(a2-6)GlcN(a1-4)GlcN(a1-4)GalA(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[GalA(b1-6)Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo,0.134
LDIdoHepPro(a1-4)Gal(a1-3)LDIdoHepPro,-0.02
Gal(b1-4)Glc(b1-4)Glc(a1-3)[Glc(b1-2)LDManHep3PEtn(a1-2)]LDManHep6PEtn(a1-3)[Gal(b1-4)Glc(b1-4)]LDManHep(a1-5)Kdo,-0.653
Rha(a1-2)[Glc(b1-3)]Gal,-0.285
Gal(a1-3)Gal(a1-3)Gal,-0.008
[Glc(b1-6)Glc(b1-2)]Gal(a1-6)Gal,-0.065
[Glc(a1-2)]Galf(b1-6)[Glc(a1-2)]Galf(b1-6)[Glc(a1-2)]Galf(b1-6)[Glc(a1-2)]Galf(b1-6)[Glc(a1-2)]Galf(b1-6)[GlcA(a1-2)]Galf(b1-6)Galf,-0.154
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-4)]GlcNAc(b1-6)[GlcNAc(a1-4)Gal(b1-4)[Kdn(a2-3)]Gal(b1-3)]GalNAc,-0.062
Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.17
QuiNAcOAc(b1-3)FucNAc(a1-3)FucNAc(a1-3)QuiNAcOAc,0.165
Galf(b1-5)Galf(b1-6)Man(a1-6)ManOMe,0.222
GlcOMe(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)GlcOMe(a1-4)[Glc(b1-3)]GlcOMe(a1-4)GlcOMe(a1-4)[Glc(b1-3)]Glc(a1-6)GlcGroA,0.19
Glc(b1-6)Glc(b1-4)Glc(b1-4)L-6dAraHexOMe,-0.182
Man(a1-3)[Gal(b1-4)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Gal(a1-4)Fuc(a1-3)][Gal(b1-4)Fuc(a1-6)]GlcNAc,0.003
GlcNAc(a1-2)Rha(a1-2)[Rha(a1-3)]Rha(a1-3)Rha(a1-3)GlcNAc,-0.248
Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,0.288
Man(a1-6)Man(a1-2)[Fuc(a1-6)]Man(a1-6)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.091
GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Gal(b1-4)Glc,0.072
GlcNAcA3NSucAc6N(b1-4)L-GalNAmA(a1-3)QuiNAc(a1-4)GlcNAcA3NSucAc6N,0.212
LDManHep(a1-3)LDManHep4PEtn(a1-5)Kdo,0.027
Gal(a1-2)Man(a1-2)Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.361
Xyl(a1-6)Glc(b1-4)[Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc,-0.008
Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc,-0.027
[GalA3Ac(a1-3)]Man(a1-3)Man(a1-3)Man(b1-3)GlcNAc(a1-6)Man,0.223
Glcf(b1-2)Xyl(b1-4)Rha(b1-4)[Xyl(b1-3)]Xyl,0.156
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-4)[Neu5Ac(bond)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.035
GlcNAc(b1-6)Man(a1-6)Man,-0.051
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]GalNAc,-0.054
[Glc(b1-3)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[GlcA(a1-6)Galf(b1-3)Galf(b1-3)]Man(a1-6)[Galf(b1-6)Galf(b1-3)Galf(b1-3)Galf(b1-3)]Man(a1-6)[Gal(b1-3)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[Man(a1-3)]Man(a1-6)Man,0.015
GlcNAcANAlaFo(b1-4)ManNAcANAm(b1-4)QuiNAc(b1-3)D-FucNAc(a1-4)GlcNAcANAlaFo,0.311
Neu5Ac(a2-8)Neu5Ac(a2-8)Neu5Ac(a2-3)[Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc,-0.097
Glc(b1-2)D-Fuc3NBut(b1-6)GlcNAc(a1-4)[Glc(a1-2)]Gal(b1-3)GalNAc(b1-2)Glc,-0.358
Gal(a1-2)[Gal(b1-3)]Gal(b1-3)[Gal(b1-2)]LDManHep(a1-3)[Gal(b1-4)]LDManHepOPEtn(a1-5)Kdo,0.042
Glc(a1-7)DDManHep(a1-2)[LDManHep(a1-6)]LDManHep(a1-4)[Glc(a1-4)GlcNAc(a1-4)Glc(b1-3)]LDManHep(a1-5)KdoOP,0.182
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Neu5Ac(a2-6)]GalNAc,-0.254
Xyl(a1-6)Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)Glc(b1-4)[Xyl(b1-2)][Xyl(a1-6)]Glc(b1-4)[Xyl(a1-6)]Glc(b1-4)[Fuc(a1-2)Gal(b1-2)Xyl(a1-6)]Glc(b1-4)Glc-ol,-0.414
[RhaOAcOLac(a1-3)]Man(b1-4)Man(a1-3)GlcNAc(b1-4)Man,-0.151
D-FucNAc(a1-3)QuiNAc(b1-3)Pse5Ac7AcNBut(b2-4)D-FucNAc,0.141
Xyl(b1-2)Araf1Fer(a1-3)Xyl(b1-4)Xyl,-0.25
Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal(a1-6)Gal,-0.062
Gal(b1-4)Glc(b1-6)Glc-ol,-0.096
GalNAc(b1-4)[Neu5Gc(a2-3)]GalNAc(b1-3)Gal(b1-4)Gal(b1-3)[Neu5Gc(a2-6)]GalNAc,-0.087
Kdo(a2-8)Kdo(a2-4)Kdo(a2-6)GlcNAc4P(b1-6)GlcNAc,-0.092
Neu5Ac(a2-3)Gal(bond)GlcNAc,-0.116
Glc(b1-4)[Man4Pyr(b1-4)GlcA(b1-3)GlcA(a1-3)]GalA(a1-4)Gal(a1-4)Glc,0.146
Rha(b1-6)[Glc(a1-3)]Gal(a1-6)[Glc(a1-2)]Glc(a1-2)Rha,-0.073
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.165
Leg5Ac7Ac(b2-6)GlcNAc(a1-3)FucNAc(a1-3)GlcNAc(a1-4)Leg5Ac7Ac,-0.072
Glc(b1-2)[Xyl(b1-3)]GlcA,-0.52
Rha(a1-3)[Glc(b1-4)]Rha(b1-4)Glc(b1-4)[Rha(a1-3)]Glc(a1-3)RhaOMe,-0.079
HexNAc(bond)Gal(bond)GalNAc(a1-3)[Neu5Ac(a2-6)]GalNAc,-0.215
GlcNAcAOAc(b1-4)FucOAcNAm(a1-3)Sug(a1-4)GlcNAcAOAc,0.101
Gal(b1-4)GlcNAc6S(b1-3)Gal(b1-4)GlcNAc6S(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc-ol,0.219
FucNAc(a1-3)GlcNAc(b1-2)[Araf(b1-6)]Galf(b1-3)Araf(b1-1)Thre-ol,0.058
Glc(b1-3)[Glc(b1-6)]Glc,-0.297
Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.159
QuiNAc(b1-3)Ribf(b1-4)Gal(b1-3)GalNAc(a1-2)QuiNAc,0.136
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(b1-4)[GlcNAcOAc(a1-2)LDManHepOPEtn(a1-3)]LDManHep(a1-5)Kdo,-0.011
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.0
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,-0.042
Man(a1-2)Man(a1-2)[Man(a1-6)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-2)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,-0.098
Glc(a1-4)Gal(b1-4)LDManHepOP(a1-5)KdoOP(a2-6)GlcN4P(b1-6)GlcN1P,0.219
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]Gal(b1-4)Glc,-0.095
Fuc(bond)HexNAc(bond)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,-0.024
Gal(a1-6)[Fuc(a1-6)Gal(a1-2)]Gal(a1-6)Gal,-0.274
Glc1P(a1-6)GlcN2But(a1-4)[Glc(a1-6)]GalNAc(a1-3)GalNAc(b1-2)Glc1P,0.041
[D-6dTal2Ac4Ac(a1-3)]Fuc1P(b1-4)Glc(a1-3)Fuc(a1-3)GlcNAc(b1-2)Fuc1P,0.112
Rha(a1-2)[Glc(a1-3)]RhaOMe,-0.147
GlcA3S(b1-3)[Gal(b1-4)]Gal(b1-4)[Fuc(a1-2)]Gal(b1-3)GalNAc,-0.293
Neu5Ac(bond)Gal(bond)GlcNAc(bond)Man(bond)[Man(a1-3)[Man(a1-6)]Man(bond)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,-0.378
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,0.102
Gal4S(b1-3)[Fuc(a1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.014
Gal(b1-3)[Neu5Gc(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,-0.013
[GlcNAcOMe(b1-2)]D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-3)D-Rha(a1-2)D-Rha(a1-3)D-Rha,0.012
